run_id,date,shift,line_id,machine_id,work_order_id,planned_runtime_min,units_produced,units_defective,defect_rate
RUN-9413,2024-12-14,Evening,P2-L3,M-119,WO-1357,480,243,6,0.0252
RUN-9414,2024-12-14,Night,P2-L3,M-118,WO-1178,480,339,5,0.0172
RUN-9415,2024-12-14,Day,P3-L1,M-123,WO-1135,480,227,6,0.0265
RUN-9416,2024-12-14,Evening,P3-L1,M-121,WO-1326,480,278,6,0.0246
RUN-9417,2024-12-14,Night,P3-L1,M-121,WO-1857,480,389,15,0.0397
RUN-9418,2024-12-14,Day,P3-L2,M-125,WO-1860,480,304,5,0.0177
RUN-9419,2024-12-14,Evening,P3-L2,M-124,WO-1294,480,313,12,0.0387
RUN-9420,2024-12-14,Night,P3-L2,M-125,WO-1191,480,341,14,0.0412
RUN-9421,2024-12-14,Day,P3-L3,M-130,WO-1222,480,314,6,0.0218
RUN-9422,2024-12-14,Evening,P3-L3,M-131,WO-1686,480,318,8,0.0274
RUN-9423,2024-12-14,Night,P3-L3,M-129,WO-1010,480,309,9,0.0321
RUN-9424,2024-12-15,Day,P1-L1,M-103,WO-1266,480,293,13,0.0448
RUN-9425,2024-12-15,Evening,P1-L1,M-102,WO-1270,480,323,3,0.0104
RUN-9426,2024-12-15,Night,P1-L1,M-102,WO-1254,480,249,9,0.0395
RUN-9427,2024-12-15,Day,P1-L2,M-106,WO-1640,480,327,0,0.0018
RUN-9428,2024-12-15,Evening,P1-L2,M-104,WO-1042,480,278,9,0.0328
RUN-9429,2024-12-15,Night,P1-L2,M-104,WO-1305,480,310,7,0.0228
RUN-9430,2024-12-15,Day,P1-L3,M-107,WO-1624,480,264,8,0.0316
RUN-9431,2024-12-15,Evening,P1-L3,M-108,WO-1497,480,277,8,0.032
RUN-9432,2024-12-15,Night,P1-L3,M-110,WO-1351,480,295,9,0.0311
RUN-9433,2024-12-15,Day,P2-L1,M-114,WO-1423,480,372,14,0.0398
RUN-9434,2024-12-15,Evening,P2-L1,M-112,WO-1284,480,303,12,0.0428
RUN-9435,2024-12-15,Night,P2-L1,M-113,WO-1013,480,195,8,0.0442
RUN-9436,2024-12-15,Day,P2-L2,M-116,WO-1865,480,274,11,0.0434
RUN-9437,2024-12-15,Evening,P2-L2,M-116,WO-1495,480,231,11,0.0477
RUN-9438,2024-12-15,Night,P2-L2,M-115,WO-1512,480,318,12,0.0403
RUN-9439,2024-12-15,Day,P2-L3,M-120,WO-1686,480,321,7,0.0248
RUN-9440,2024-12-15,Evening,P2-L3,M-120,WO-1153,480,303,6,0.0211
RUN-9441,2024-12-15,Night,P2-L3,M-119,WO-1595,480,202,7,0.0349
RUN-9442,2024-12-15,Day,P3-L1,M-122,WO-1346,480,270,9,0.0335
RUN-9443,2024-12-15,Evening,P3-L1,M-121,WO-1248,480,328,7,0.0231
RUN-9444,2024-12-15,Night,P3-L1,M-121,WO-1421,480,306,4,0.0147
RUN-9445,2024-12-15,Day,P3-L2,M-125,WO-1182,480,262,8,0.0306
RUN-9446,2024-12-15,Evening,P3-L2,M-124,WO-1591,480,324,12,0.039
RUN-9447,2024-12-15,Night,P3-L2,M-124,WO-1019,480,309,14,0.0477
RUN-9448,2024-12-15,Day,P3-L3,M-131,WO-1547,480,309,5,0.0179
RUN-9449,2024-12-15,Evening,P3-L3,M-128,WO-1243,480,321,7,0.0243
RUN-9450,2024-12-15,Night,P3-L3,M-129,WO-1453,480,240,5,0.0214
RUN-9451,2024-12-16,Day,P1-L1,M-101,WO-1840,480,304,8,0.0272
RUN-9452,2024-12-16,Evening,P1-L1,M-102,WO-1711,480,358,9,0.0276
RUN-9453,2024-12-16,Night,P1-L1,M-102,WO-1196,480,302,16,0.0537
RUN-9454,2024-12-16,Day,P1-L2,M-104,WO-1268,480,281,4,0.0164
RUN-9455,2024-12-16,Evening,P1-L2,M-106,WO-1550,480,329,12,0.0384
RUN-9456,2024-12-16,Night,P1-L2,M-105,WO-1142,480,381,7,0.0201
RUN-9457,2024-12-16,Day,P1-L3,M-108,WO-1244,480,319,14,0.045
RUN-9458,2024-12-16,Evening,P1-L3,M-108,WO-1105,480,274,3,0.0138
RUN-9459,2024-12-16,Night,P1-L3,M-109,WO-1842,480,365,6,0.0171
RUN-9460,2024-12-16,Day,P2-L1,M-112,WO-1626,480,327,11,0.0364
RUN-9461,2024-12-16,Evening,P2-L1,M-112,WO-1742,480,306,6,0.0227
RUN-9462,2024-12-16,Night,P2-L1,M-111,WO-1652,480,348,10,0.0292
RUN-9463,2024-12-16,Day,P2-L2,M-115,WO-1486,480,323,18,0.0558
RUN-9464,2024-12-16,Evening,P2-L2,M-116,WO-1178,480,243,8,0.0335
RUN-9465,2024-12-16,Night,P2-L2,M-116,WO-1611,480,303,4,0.0134
RUN-9466,2024-12-16,Day,P2-L3,M-119,WO-1300,480,298,12,0.0425
RUN-9467,2024-12-16,Evening,P2-L3,M-120,WO-1392,480,183,8,0.0467
RUN-9468,2024-12-16,Night,P2-L3,M-120,WO-1421,480,302,9,0.0306
RUN-9469,2024-12-16,Day,P3-L1,M-122,WO-1056,480,322,9,0.0293
RUN-9470,2024-12-16,Evening,P3-L1,M-122,WO-1894,480,300,3,0.0105
RUN-9471,2024-12-16,Night,P3-L1,M-123,WO-1856,480,349,6,0.0193
RUN-9472,2024-12-16,Day,P3-L2,M-125,WO-1867,480,341,14,0.0417
RUN-9473,2024-12-16,Evening,P3-L2,M-126,WO-1180,480,317,12,0.0402
RUN-9474,2024-12-16,Night,P3-L2,M-126,WO-1545,480,329,5,0.017
RUN-9475,2024-12-16,Day,P3-L3,M-128,WO-1332,480,233,8,0.0361
RUN-9476,2024-12-16,Evening,P3-L3,M-128,WO-1151,480,312,3,0.0126
RUN-9477,2024-12-16,Night,P3-L3,M-130,WO-1780,480,299,17,0.0574
RUN-9478,2024-12-17,Day,P1-L1,M-102,WO-1690,480,330,9,0.0299
RUN-9479,2024-12-17,Evening,P1-L1,M-102,WO-1569,480,260,10,0.0412
RUN-9480,2024-12-17,Night,P1-L1,M-101,WO-1663,480,230,7,0.033
RUN-9481,2024-12-17,Day,P1-L2,M-106,WO-1641,480,260,5,0.0214
RUN-9482,2024-12-17,Evening,P1-L2,M-105,WO-1480,480,294,8,0.0278
RUN-9483,2024-12-17,Night,P1-L2,M-105,WO-1014,480,348,13,0.0378
RUN-9484,2024-12-17,Day,P1-L3,M-108,WO-1717,480,291,10,0.0344
RUN-9485,2024-12-17,Evening,P1-L3,M-110,WO-1244,480,229,6,0.0286
RUN-9486,2024-12-17,Night,P1-L3,M-107,WO-1355,480,283,6,0.0245
RUN-9487,2024-12-17,Day,P2-L1,M-111,WO-1166,480,348,9,0.026
RUN-9488,2024-12-17,Evening,P2-L1,M-111,WO-1072,480,294,6,0.0234
RUN-9489,2024-12-17,Night,P2-L1,M-113,WO-1720,480,273,8,0.0299
RUN-9490,2024-12-17,Day,P2-L2,M-115,WO-1068,480,365,12,0.0343
RUN-9491,2024-12-17,Evening,P2-L2,M-117,WO-1329,480,297,7,0.0268
RUN-9492,2024-12-17,Night,P2-L2,M-117,WO-1111,480,306,12,0.042
RUN-9493,2024-12-17,Day,P2-L3,M-119,WO-1520,480,341,14,0.0424
RUN-9494,2024-12-17,Evening,P2-L3,M-118,WO-1313,480,302,0,0.001
RUN-9495,2024-12-17,Night,P2-L3,M-120,WO-1865,480,311,10,0.0326
RUN-9496,2024-12-17,Day,P3-L1,M-121,WO-1100,480,351,10,0.0297
RUN-9497,2024-12-17,Evening,P3-L1,M-122,WO-1127,480,338,9,0.029
RUN-9498,2024-12-17,Night,P3-L1,M-123,WO-1389,480,303,4,0.0148
RUN-9499,2024-12-17,Day,P3-L2,M-126,WO-1211,480,340,13,0.0391
RUN-9500,2024-12-17,Evening,P3-L2,M-126,WO-1737,480,278,7,0.0259
RUN-9501,2024-12-17,Night,P3-L2,M-124,WO-1355,480,303,2,0.0083
RUN-9502,2024-12-17,Day,P3-L3,M-130,WO-1763,480,309,3,0.01
RUN-9503,2024-12-17,Evening,P3-L3,M-130,WO-1074,480,323,2,0.0066
RUN-9504,2024-12-17,Night,P3-L3,M-128,WO-1157,480,281,9,0.0342
RUN-9505,2024-12-18,Day,P1-L1,M-101,WO-1641,480,329,12,0.0394
RUN-9506,2024-12-18,Evening,P1-L1,M-101,WO-1163,480,279,5,0.0215
RUN-9507,2024-12-18,Night,P1-L1,M-101,WO-1110,480,335,12,0.0371
RUN-9508,2024-12-18,Day,P1-L2,M-105,WO-1514,480,307,8,0.0277
RUN-9509,2024-12-18,Evening,P1-L2,M-106,WO-1535,480,322,3,0.0118
RUN-9510,2024-12-18,Night,P1-L2,M-104,WO-1064,480,260,9,0.0362
RUN-9511,2024-12-18,Day,P1-L3,M-110,WO-1652,480,301,8,0.0277
RUN-9512,2024-12-18,Evening,P1-L3,M-109,WO-1559,480,311,5,0.0173
RUN-9513,2024-12-18,Night,P1-L3,M-107,WO-1816,480,310,13,0.042
RUN-9514,2024-12-18,Day,P2-L1,M-112,WO-1130,480,241,2,0.0118
RUN-9515,2024-12-18,Evening,P2-L1,M-114,WO-1822,480,267,10,0.0375
RUN-9516,2024-12-18,Night,P2-L1,M-113,WO-1338,480,332,8,0.0259
RUN-9517,2024-12-18,Day,P2-L2,M-115,WO-1843,480,344,0,0.001
RUN-9518,2024-12-18,Evening,P2-L2,M-116,WO-1408,480,282,6,0.0216
RUN-9519,2024-12-18,Night,P2-L2,M-116,WO-1425,480,265,5,0.022
RUN-9520,2024-12-18,Day,P2-L3,M-119,WO-1289,480,357,5,0.0155
RUN-9521,2024-12-18,Evening,P2-L3,M-118,WO-1482,480,318,17,0.055
RUN-9522,2024-12-18,Night,P2-L3,M-119,WO-1813,480,294,4,0.0153
RUN-9523,2024-12-18,Day,P3-L1,M-121,WO-1476,480,284,5,0.0204
RUN-9524,2024-12-18,Evening,P3-L1,M-123,WO-1804,480,249,8,0.0333
RUN-9525,2024-12-18,Night,P3-L1,M-122,WO-1039,480,279,9,0.0346
RUN-9526,2024-12-18,Day,P3-L2,M-126,WO-1131,480,199,6,0.0333
RUN-9527,2024-12-18,Evening,P3-L2,M-126,WO-1782,480,198,9,0.0476
RUN-9528,2024-12-18,Night,P3-L2,M-127,WO-1443,480,245,8,0.0345
RUN-9529,2024-12-18,Day,P3-L3,M-129,WO-1530,480,255,10,0.04
RUN-9530,2024-12-18,Evening,P3-L3,M-128,WO-1140,480,342,9,0.0283
RUN-9531,2024-12-18,Night,P3-L3,M-129,WO-1658,480,276,7,0.0275
RUN-9532,2024-12-19,Day,P1-L1,M-102,WO-1216,480,307,12,0.0406
RUN-9533,2024-12-19,Evening,P1-L1,M-103,WO-1392,480,270,7,0.0276
RUN-9534,2024-12-19,Night,P1-L1,M-102,WO-1862,480,369,15,0.0424
RUN-9535,2024-12-19,Day,P1-L2,M-104,WO-1751,480,338,11,0.035
RUN-9536,2024-12-19,Evening,P1-L2,M-104,WO-1393,480,280,6,0.0223
RUN-9537,2024-12-19,Night,P1-L2,M-105,WO-1793,480,244,4,0.0169
RUN-9538,2024-12-19,Day,P1-L3,M-108,WO-1551,480,353,12,0.0345
RUN-9539,2024-12-19,Evening,P1-L3,M-109,WO-1840,480,273,10,0.0367
RUN-9540,2024-12-19,Night,P1-L3,M-107,WO-1249,480,380,10,0.0276
RUN-9541,2024-12-19,Day,P2-L1,M-112,WO-1178,480,308,7,0.0242
RUN-9542,2024-12-19,Evening,P2-L1,M-111,WO-1109,480,381,5,0.0141
RUN-9543,2024-12-19,Night,P2-L1,M-111,WO-1579,480,331,8,0.0259
RUN-9544,2024-12-19,Day,P2-L2,M-117,WO-1158,480,290,12,0.0428
RUN-9545,2024-12-19,Evening,P2-L2,M-116,WO-1328,480,334,2,0.0074
RUN-9546,2024-12-19,Night,P2-L2,M-116,WO-1850,480,331,14,0.043
RUN-9547,2024-12-19,Day,P2-L3,M-118,WO-1362,480,316,5,0.016
RUN-9548,2024-12-19,Evening,P2-L3,M-118,WO-1238,480,272,9,0.0343
RUN-9549,2024-12-19,Night,P2-L3,M-118,WO-1660,480,318,13,0.0439
RUN-9550,2024-12-19,Day,P3-L1,M-122,WO-1663,480,374,14,0.039
RUN-9551,2024-12-19,Evening,P3-L1,M-122,WO-1444,480,364,12,0.0343
RUN-9552,2024-12-19,Night,P3-L1,M-123,WO-1004,480,274,1,0.004
RUN-9553,2024-12-19,Day,P3-L2,M-125,WO-1376,480,361,8,0.0232
RUN-9554,2024-12-19,Evening,P3-L2,M-127,WO-1482,480,261,5,0.0209
RUN-9555,2024-12-19,Night,P3-L2,M-126,WO-1483,480,365,8,0.023
RUN-9556,2024-12-19,Day,P3-L3,M-129,WO-1516,480,359,13,0.0369
RUN-9557,2024-12-19,Evening,P3-L3,M-128,WO-1463,480,296,9,0.0332
RUN-9558,2024-12-19,Night,P3-L3,M-131,WO-1453,480,341,8,0.0251
RUN-9559,2024-12-20,Day,P1-L1,M-101,WO-1481,480,292,1,0.0059
RUN-9560,2024-12-20,Evening,P1-L1,M-102,WO-1588,480,276,7,0.0263
RUN-9561,2024-12-20,Night,P1-L1,M-102,WO-1185,480,291,10,0.0368
RUN-9562,2024-12-20,Day,P1-L2,M-105,WO-1494,480,313,4,0.0154
RUN-9563,2024-12-20,Evening,P1-L2,M-104,WO-1793,480,279,12,0.0445
RUN-9564,2024-12-20,Night,P1-L2,M-105,WO-1380,480,262,6,0.0237
RUN-9565,2024-12-20,Day,P1-L3,M-110,WO-1258,480,317,4,0.0151
RUN-9566,2024-12-20,Evening,P1-L3,M-110,WO-1096,480,269,5,0.0204
RUN-9567,2024-12-20,Night,P1-L3,M-110,WO-1895,480,344,5,0.0173
RUN-9568,2024-12-20,Day,P2-L1,M-112,WO-1618,480,331,16,0.0504
RUN-9569,2024-12-20,Evening,P2-L1,M-113,WO-1437,480,334,6,0.02
RUN-9570,2024-12-20,Night,P2-L1,M-111,WO-1107,480,381,12,0.0329
RUN-9571,2024-12-20,Day,P2-L2,M-117,WO-1540,480,257,14,0.0553
RUN-9572,2024-12-20,Evening,P2-L2,M-115,WO-1093,480,263,8,0.0318
RUN-9573,2024-12-20,Night,P2-L2,M-116,WO-1208,480,392,18,0.0464
RUN-9574,2024-12-20,Day,P2-L3,M-118,WO-1762,480,322,1,0.0052
RUN-9575,2024-12-20,Evening,P2-L3,M-118,WO-1286,480,312,7,0.0252
RUN-9576,2024-12-20,Night,P2-L3,M-119,WO-1034,480,344,9,0.0264
RUN-9577,2024-12-20,Day,P3-L1,M-121,WO-1625,480,282,3,0.0128
RUN-9578,2024-12-20,Evening,P3-L1,M-121,WO-1081,480,338,16,0.0501
RUN-9579,2024-12-20,Night,P3-L1,M-122,WO-1264,480,292,7,0.0272
RUN-9580,2024-12-20,Day,P3-L2,M-124,WO-1447,480,344,13,0.0404
RUN-9581,2024-12-20,Evening,P3-L2,M-124,WO-1152,480,277,5,0.0203
RUN-9582,2024-12-20,Night,P3-L2,M-126,WO-1776,480,303,6,0.0225
RUN-9583,2024-12-20,Day,P3-L3,M-128,WO-1749,480,272,2,0.0096
RUN-9584,2024-12-20,Evening,P3-L3,M-130,WO-1075,480,337,15,0.0468
RUN-9585,2024-12-20,Night,P3-L3,M-128,WO-1200,480,299,9,0.0328
RUN-9586,2024-12-21,Day,P1-L1,M-103,WO-1676,480,355,11,0.0332
RUN-9587,2024-12-21,Evening,P1-L1,M-101,WO-1738,480,314,5,0.0183
RUN-9588,2024-12-21,Night,P1-L1,M-103,WO-1118,480,230,13,0.0568
RUN-9589,2024-12-21,Day,P1-L2,M-106,WO-1131,480,313,8,0.0271
RUN-9590,2024-12-21,Evening,P1-L2,M-104,WO-1067,480,238,9,0.0385
RUN-9591,2024-12-21,Night,P1-L2,M-106,WO-1150,480,314,14,0.0461
RUN-9592,2024-12-21,Day,P1-L3,M-108,WO-1220,480,322,8,0.0262
RUN-9593,2024-12-21,Evening,P1-L3,M-109,WO-1103,480,272,1,0.0068
RUN-9594,2024-12-21,Night,P1-L3,M-110,WO-1231,480,321,14,0.046
RUN-9595,2024-12-21,Day,P2-L1,M-113,WO-1859,480,342,11,0.0335
RUN-9596,2024-12-21,Evening,P2-L1,M-111,WO-1652,480,254,8,0.0338
RUN-9597,2024-12-21,Night,P2-L1,M-111,WO-1159,480,332,4,0.013
RUN-9598,2024-12-21,Day,P2-L2,M-116,WO-1059,480,265,8,0.0324
RUN-9599,2024-12-21,Evening,P2-L2,M-115,WO-1035,480,334,10,0.0324
RUN-9600,2024-12-21,Night,P2-L2,M-116,WO-1822,480,242,3,0.0142
RUN-9601,2024-12-21,Day,P2-L3,M-119,WO-1435,480,367,5,0.0152
RUN-9602,2024-12-21,Evening,P2-L3,M-119,WO-1512,480,373,5,0.016
RUN-9603,2024-12-21,Night,P2-L3,M-118,WO-1739,480,262,2,0.0084
RUN-9604,2024-12-21,Day,P3-L1,M-122,WO-1719,480,304,8,0.027
RUN-9605,2024-12-21,Evening,P3-L1,M-123,WO-1433,480,245,0,0.0037
RUN-9606,2024-12-21,Night,P3-L1,M-121,WO-1370,480,221,7,0.0355
RUN-9607,2024-12-21,Day,P3-L2,M-125,WO-1869,480,254,10,0.0403
RUN-9608,2024-12-21,Evening,P3-L2,M-127,WO-1010,480,337,4,0.0122
RUN-9609,2024-12-21,Night,P3-L2,M-127,WO-1211,480,341,8,0.0243
RUN-9610,2024-12-21,Day,P3-L3,M-128,WO-1872,480,275,6,0.0224
RUN-9611,2024-12-21,Evening,P3-L3,M-129,WO-1171,480,299,3,0.0125
RUN-9612,2024-12-21,Night,P3-L3,M-129,WO-1733,480,344,7,0.023
RUN-9613,2024-12-22,Day,P1-L1,M-101,WO-1092,480,282,2,0.0075
RUN-9614,2024-12-22,Evening,P1-L1,M-103,WO-1885,480,297,7,0.0267
RUN-9615,2024-12-22,Night,P1-L1,M-102,WO-1896,480,284,4,0.0162
RUN-9616,2024-12-22,Day,P1-L2,M-105,WO-1859,480,314,12,0.0412
RUN-9617,2024-12-22,Evening,P1-L2,M-106,WO-1157,480,322,13,0.0411
RUN-9618,2024-12-22,Night,P1-L2,M-105,WO-1063,480,250,0,0.001
RUN-9619,2024-12-22,Day,P1-L3,M-110,WO-1808,480,236,9,0.0387
RUN-9620,2024-12-22,Evening,P1-L3,M-107,WO-1354,480,360,12,0.0354
RUN-9621,2024-12-22,Night,P1-L3,M-107,WO-1735,480,323,14,0.0442
RUN-9622,2024-12-22,Day,P2-L1,M-112,WO-1070,480,337,8,0.024
RUN-9623,2024-12-22,Evening,P2-L1,M-111,WO-1596,480,325,8,0.0263
RUN-9624,2024-12-22,Night,P2-L1,M-113,WO-1146,480,343,7,0.0223
RUN-9625,2024-12-22,Day,P2-L2,M-116,WO-1403,480,271,10,0.0398
RUN-9626,2024-12-22,Evening,P2-L2,M-117,WO-1574,480,255,6,0.0269
RUN-9627,2024-12-22,Night,P2-L2,M-116,WO-1451,480,262,11,0.0439
RUN-9628,2024-12-22,Day,P2-L3,M-120,WO-1664,480,235,7,0.0328
RUN-9629,2024-12-22,Evening,P2-L3,M-119,WO-1900,480,346,16,0.0465
RUN-9630,2024-12-22,Night,P2-L3,M-120,WO-1491,480,358,17,0.048
RUN-9631,2024-12-22,Day,P3-L1,M-121,WO-1725,480,267,12,0.0453
RUN-9632,2024-12-22,Evening,P3-L1,M-121,WO-1056,480,309,2,0.0065
RUN-9633,2024-12-22,Night,P3-L1,M-121,WO-1608,480,297,6,0.0226
RUN-9634,2024-12-22,Day,P3-L2,M-127,WO-1499,480,356,10,0.0285
RUN-9635,2024-12-22,Evening,P3-L2,M-126,WO-1414,480,312,11,0.0384
RUN-9636,2024-12-22,Night,P3-L2,M-125,WO-1751,480,274,7,0.0276
RUN-9637,2024-12-22,Day,P3-L3,M-129,WO-1769,480,271,9,0.0342
RUN-9638,2024-12-22,Evening,P3-L3,M-131,WO-1772,480,334,9,0.029
RUN-9639,2024-12-22,Night,P3-L3,M-129,WO-1466,480,319,13,0.0424
RUN-9640,2024-12-23,Day,P1-L1,M-102,WO-1245,480,253,7,0.028
RUN-9641,2024-12-23,Evening,P1-L1,M-101,WO-1354,480,293,8,0.0274
RUN-9642,2024-12-23,Night,P1-L1,M-101,WO-1887,480,257,2,0.0115
RUN-9643,2024-12-23,Day,P1-L2,M-106,WO-1566,480,276,4,0.018
RUN-9644,2024-12-23,Evening,P1-L2,M-104,WO-1060,480,349,5,0.0168
RUN-9645,2024-12-23,Night,P1-L2,M-105,WO-1228,480,273,7,0.028
RUN-9646,2024-12-23,Day,P1-L3,M-107,WO-1434,480,303,6,0.022
RUN-9647,2024-12-23,Evening,P1-L3,M-110,WO-1080,480,275,5,0.0198
RUN-9648,2024-12-23,Night,P1-L3,M-107,WO-1856,480,300,13,0.0457
RUN-9649,2024-12-23,Day,P2-L1,M-111,WO-1527,480,352,9,0.0259
RUN-9650,2024-12-23,Evening,P2-L1,M-112,WO-1251,480,245,8,0.0347
RUN-9651,2024-12-23,Night,P2-L1,M-111,WO-1570,480,347,14,0.0408
RUN-9652,2024-12-23,Day,P2-L2,M-116,WO-1267,480,323,3,0.0102
RUN-9653,2024-12-23,Evening,P2-L2,M-115,WO-1634,480,283,5,0.0191
RUN-9654,2024-12-23,Night,P2-L2,M-116,WO-1243,480,305,6,0.02
RUN-9655,2024-12-23,Day,P2-L3,M-118,WO-1684,480,332,13,0.0415
RUN-9656,2024-12-23,Evening,P2-L3,M-118,WO-1887,480,281,7,0.0263
RUN-9657,2024-12-23,Night,P2-L3,M-119,WO-1290,480,309,4,0.0154
RUN-9658,2024-12-23,Day,P3-L1,M-122,WO-1218,480,261,7,0.0275
RUN-9659,2024-12-23,Evening,P3-L1,M-121,WO-1241,480,271,5,0.0199
RUN-9660,2024-12-23,Night,P3-L1,M-123,WO-1094,480,231,0,0.001
RUN-9661,2024-12-23,Day,P3-L2,M-124,WO-1449,480,274,8,0.0298
RUN-9662,2024-12-23,Evening,P3-L2,M-124,WO-1658,480,280,5,0.0203
RUN-9663,2024-12-23,Night,P3-L2,M-125,WO-1225,480,313,15,0.0509
RUN-9664,2024-12-23,Day,P3-L3,M-128,WO-1690,480,229,7,0.0336
RUN-9665,2024-12-23,Evening,P3-L3,M-131,WO-1402,480,304,10,0.0335
RUN-9666,2024-12-23,Night,P3-L3,M-129,WO-1067,480,342,7,0.0216
RUN-9667,2024-12-24,Day,P1-L1,M-102,WO-1196,480,317,9,0.0297
RUN-9668,2024-12-24,Evening,P1-L1,M-102,WO-1070,480,318,1,0.0043
RUN-9669,2024-12-24,Night,P1-L1,M-103,WO-1012,480,307,10,0.035
RUN-9670,2024-12-24,Day,P1-L2,M-106,WO-1525,480,364,6,0.0176
RUN-9671,2024-12-24,Evening,P1-L2,M-106,WO-1324,480,332,8,0.0267
RUN-9672,2024-12-24,Night,P1-L2,M-104,WO-1805,480,290,10,0.037
RUN-9673,2024-12-24,Day,P1-L3,M-107,WO-1559,480,281,7,0.0258
RUN-9674,2024-12-24,Evening,P1-L3,M-110,WO-1188,480,211,3,0.0179
RUN-9675,2024-12-24,Night,P1-L3,M-107,WO-1613,480,289,8,0.0296
RUN-9676,2024-12-24,Day,P2-L1,M-113,WO-1296,480,291,11,0.0398
RUN-9677,2024-12-24,Evening,P2-L1,M-114,WO-1794,480,303,3,0.0126
RUN-9678,2024-12-24,Night,P2-L1,M-114,WO-1777,480,362,8,0.0236
RUN-9679,2024-12-24,Day,P2-L2,M-115,WO-1574,480,262,7,0.0285
RUN-9680,2024-12-24,Evening,P2-L2,M-117,WO-1538,480,314,7,0.0249
RUN-9681,2024-12-24,Night,P2-L2,M-116,WO-1687,480,309,11,0.0388
RUN-9682,2024-12-24,Day,P2-L3,M-119,WO-1585,480,350,7,0.0219
RUN-9683,2024-12-24,Evening,P2-L3,M-120,WO-1166,480,354,9,0.0255
RUN-9684,2024-12-24,Night,P2-L3,M-120,WO-1301,480,287,3,0.0119
RUN-9685,2024-12-24,Day,P3-L1,M-122,WO-1460,480,308,0,0.001
RUN-9686,2024-12-24,Evening,P3-L1,M-122,WO-1110,480,290,7,0.026
RUN-9687,2024-12-24,Night,P3-L1,M-123,WO-1596,480,345,9,0.0286
RUN-9688,2024-12-24,Day,P3-L2,M-127,WO-1300,480,289,8,0.0284
RUN-9689,2024-12-24,Evening,P3-L2,M-126,WO-1066,480,257,8,0.0348
RUN-9690,2024-12-24,Night,P3-L2,M-124,WO-1255,480,287,7,0.025
RUN-9691,2024-12-24,Day,P3-L3,M-130,WO-1077,480,355,7,0.0205
RUN-9692,2024-12-24,Evening,P3-L3,M-129,WO-1597,480,309,12,0.0417
RUN-9693,2024-12-24,Night,P3-L3,M-130,WO-1817,480,256,7,0.0303
RUN-9694,2024-12-25,Day,P1-L1,M-102,WO-1100,480,339,8,0.0255
RUN-9695,2024-12-25,Evening,P1-L1,M-102,WO-1124,480,285,2,0.0072
RUN-9696,2024-12-25,Night,P1-L1,M-103,WO-1281,480,286,15,0.0539
RUN-9697,2024-12-25,Day,P1-L2,M-105,WO-1860,480,275,15,0.0549
RUN-9698,2024-12-25,Evening,P1-L2,M-106,WO-1660,480,310,4,0.0141
RUN-9699,2024-12-25,Night,P1-L2,M-104,WO-1289,480,284,5,0.018
RUN-9700,2024-12-25,Day,P1-L3,M-107,WO-1717,480,318,13,0.0439
RUN-9701,2024-12-25,Evening,P1-L3,M-107,WO-1191,480,335,8,0.0253
RUN-9702,2024-12-25,Night,P1-L3,M-108,WO-1765,480,349,5,0.0147
RUN-9703,2024-12-25,Day,P2-L1,M-113,WO-1733,480,230,1,0.0085
RUN-9704,2024-12-25,Evening,P2-L1,M-112,WO-1702,480,281,12,0.0454
RUN-9705,2024-12-25,Night,P2-L1,M-113,WO-1888,480,335,2,0.0066
RUN-9706,2024-12-25,Day,P2-L2,M-116,WO-1670,480,312,2,0.0094
RUN-9707,2024-12-25,Evening,P2-L2,M-117,WO-1738,480,260,9,0.0347
RUN-9708,2024-12-25,Night,P2-L2,M-117,WO-1626,480,208,4,0.0202
RUN-9709,2024-12-25,Day,P2-L3,M-120,WO-1096,480,283,11,0.0406
RUN-9710,2024-12-25,Evening,P2-L3,M-120,WO-1155,480,323,10,0.0333
RUN-9711,2024-12-25,Night,P2-L3,M-119,WO-1797,480,290,9,0.033
RUN-9712,2024-12-25,Day,P3-L1,M-122,WO-1595,480,287,3,0.0105
RUN-9713,2024-12-25,Evening,P3-L1,M-121,WO-1198,480,326,13,0.0426
RUN-9714,2024-12-25,Night,P3-L1,M-123,WO-1098,480,335,6,0.0198
RUN-9715,2024-12-25,Day,P3-L2,M-126,WO-1256,480,412,7,0.019
RUN-9716,2024-12-25,Evening,P3-L2,M-125,WO-1194,480,365,14,0.041
RUN-9717,2024-12-25,Night,P3-L2,M-127,WO-1547,480,388,12,0.0312
RUN-9718,2024-12-25,Day,P3-L3,M-131,WO-1103,480,278,15,0.0564
RUN-9719,2024-12-25,Evening,P3-L3,M-128,WO-1647,480,291,8,0.0282
RUN-9720,2024-12-25,Night,P3-L3,M-130,WO-1602,480,301,8,0.0267
RUN-9721,2024-12-26,Day,P1-L1,M-102,WO-1882,480,324,10,0.0337
RUN-9722,2024-12-26,Evening,P1-L1,M-103,WO-1777,480,334,6,0.0184
RUN-9723,2024-12-26,Night,P1-L1,M-101,WO-1681,480,316,10,0.0323
RUN-9724,2024-12-26,Day,P1-L2,M-105,WO-1375,480,246,9,0.0395
RUN-9725,2024-12-26,Evening,P1-L2,M-106,WO-1344,480,312,8,0.0271
RUN-9726,2024-12-26,Night,P1-L2,M-106,WO-1419,480,304,3,0.0129
RUN-9727,2024-12-26,Day,P1-L3,M-107,WO-1483,480,277,6,0.023
